,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
2471916,2000-07-01,28.678,0.176,Gandhinagar,India,23.31N,72.52E
2471917,2000-08-01,28.616,0.4039999999999999,Gandhinagar,India,23.31N,72.52E
2471918,2000-09-01,29.087,0.254,Gandhinagar,India,23.31N,72.52E
2471919,2000-10-01,29.285,0.628,Gandhinagar,India,23.31N,72.52E
2471920,2000-11-01,25.577,0.86,Gandhinagar,India,23.31N,72.52E
2471921,2000-12-01,21.785,0.523,Gandhinagar,India,23.31N,72.52E
2471922,2001-01-01,19.77,0.512,Gandhinagar,India,23.31N,72.52E
2471923,2001-02-01,22.438,0.5710000000000001,Gandhinagar,India,23.31N,72.52E
2471924,2001-03-01,27.198,0.67,Gandhinagar,India,23.31N,72.52E
2471925,2001-04-01,31.034,0.262,Gandhinagar,India,23.31N,72.52E
2471926,2001-05-01,33.358000000000004,0.345,Gandhinagar,India,23.31N,72.52E
2471927,2001-06-01,30.717,0.672,Gandhinagar,India,23.31N,72.52E
2471928,2001-07-01,27.73,0.321,Gandhinagar,India,23.31N,72.52E
2471929,2001-08-01,27.893,0.205,Gandhinagar,India,23.31N,72.52E
2471930,2001-09-01,29.49,0.261,Gandhinagar,India,23.31N,72.52E
2471931,2001-10-01,29.073,0.2769999999999999,Gandhinagar,India,23.31N,72.52E
2471932,2001-11-01,25.516,0.296,Gandhinagar,India,23.31N,72.52E
2471933,2001-12-01,22.16,1.125,Gandhinagar,India,23.31N,72.52E
2471934,2002-01-01,19.831,0.85,Gandhinagar,India,23.31N,72.52E
2471935,2002-02-01,22.333,0.845,Gandhinagar,India,23.31N,72.52E
2471936,2002-03-01,27.885,0.974,Gandhinagar,India,23.31N,72.52E
2471937,2002-04-01,32.02,0.1159999999999999,Gandhinagar,India,23.31N,72.52E
2471938,2002-05-01,34.317,0.446,Gandhinagar,India,23.31N,72.52E
2471939,2002-06-01,32.522,0.143,Gandhinagar,India,23.31N,72.52E
2471940,2002-07-01,29.698,0.569,Gandhinagar,India,23.31N,72.52E
2471941,2002-08-01,28.036,0.358,Gandhinagar,India,23.31N,72.52E
2471942,2002-09-01,28.558000000000003,0.326,Gandhinagar,India,23.31N,72.52E
2471943,2002-10-01,29.507,0.293,Gandhinagar,India,23.31N,72.52E
2471944,2002-11-01,25.437,0.418,Gandhinagar,India,23.31N,72.52E
2471945,2002-12-01,22.485,1.375,Gandhinagar,India,23.31N,72.52E
2471946,2003-01-01,21.006,0.745,Gandhinagar,India,23.31N,72.52E
2471947,2003-02-01,23.304,0.754,Gandhinagar,India,23.31N,72.52E
2471948,2003-03-01,27.331,0.204,Gandhinagar,India,23.31N,72.52E
2471949,2003-04-01,31.887,0.213,Gandhinagar,India,23.31N,72.52E
2471950,2003-05-01,33.511,0.352,Gandhinagar,India,23.31N,72.52E
2471951,2003-06-01,32.268,0.7509999999999999,Gandhinagar,India,23.31N,72.52E
2471952,2003-07-01,28.952,0.82,Gandhinagar,India,23.31N,72.52E
2471953,2003-08-01,27.82,0.497,Gandhinagar,India,23.31N,72.52E
2471954,2003-09-01,28.009,0.4539999999999999,Gandhinagar,India,23.31N,72.52E
2471955,2003-10-01,27.927,0.317,Gandhinagar,India,23.31N,72.52E
2471956,2003-11-01,25.657,0.667,Gandhinagar,India,23.31N,72.52E
2471957,2003-12-01,21.174,0.7,Gandhinagar,India,23.31N,72.52E
2471958,2004-01-01,20.143,0.314,Gandhinagar,India,23.31N,72.52E
2471959,2004-02-01,22.73,0.162,Gandhinagar,India,23.31N,72.52E
2471960,2004-03-01,29.174,0.335,Gandhinagar,India,23.31N,72.52E
2471961,2004-04-01,32.25,0.233,Gandhinagar,India,23.31N,72.52E
2471962,2004-05-01,33.376000000000005,0.27,Gandhinagar,India,23.31N,72.52E
2471963,2004-06-01,31.881,0.4539999999999999,Gandhinagar,India,23.31N,72.52E
2471964,2004-07-01,29.769,0.466,Gandhinagar,India,23.31N,72.52E
2471965,2004-08-01,27.586,0.5589999999999999,Gandhinagar,India,23.31N,72.52E
2471966,2004-09-01,29.065,0.201,Gandhinagar,India,23.31N,72.52E
2471967,2004-10-01,27.168000000000003,0.474,Gandhinagar,India,23.31N,72.52E
2471968,2004-11-01,25.943,0.589,Gandhinagar,India,23.31N,72.52E
2471969,2004-12-01,22.455,0.327,Gandhinagar,India,23.31N,72.52E
2471970,2005-01-01,18.898,0.374,Gandhinagar,India,23.31N,72.52E
2471971,2005-02-01,21.815,0.326,Gandhinagar,India,23.31N,72.52E
2471972,2005-03-01,27.38,0.3289999999999999,Gandhinagar,India,23.31N,72.52E
2471973,2005-04-01,30.60100000000001,0.352,Gandhinagar,India,23.31N,72.52E
2471974,2005-05-01,33.25,0.3829999999999999,Gandhinagar,India,23.31N,72.52E
2471975,2005-06-01,32.509,0.272,Gandhinagar,India,23.31N,72.52E
2471976,2005-07-01,29.117,0.374,Gandhinagar,India,23.31N,72.52E
2471977,2005-08-01,27.755,0.275,Gandhinagar,India,23.31N,72.52E
2471978,2005-09-01,28.18,0.212,Gandhinagar,India,23.31N,72.52E
2471979,2005-10-01,27.628,0.4539999999999999,Gandhinagar,India,23.31N,72.52E
2471980,2005-11-01,24.659,0.4379999999999999,Gandhinagar,India,23.31N,72.52E
2471981,2005-12-01,20.145,0.434,Gandhinagar,India,23.31N,72.52E
2471982,2006-01-01,20.323,1.165,Gandhinagar,India,23.31N,72.52E
2471983,2006-02-01,25.196,0.513,Gandhinagar,India,23.31N,72.52E
2471984,2006-03-01,26.411,0.6629999999999999,Gandhinagar,India,23.31N,72.52E
2471985,2006-04-01,30.692,0.447,Gandhinagar,India,23.31N,72.52E
2471986,2006-05-01,33.697,0.5479999999999999,Gandhinagar,India,23.31N,72.52E
2471987,2006-06-01,31.467,0.4539999999999999,Gandhinagar,India,23.31N,72.52E
2471988,2006-07-01,28.675,0.423,Gandhinagar,India,23.31N,72.52E
2471989,2006-08-01,26.732,0.467,Gandhinagar,India,23.31N,72.52E
2471990,2006-09-01,28.548,0.271,Gandhinagar,India,23.31N,72.52E
2471991,2006-10-01,28.415,0.418,Gandhinagar,India,23.31N,72.52E
2471992,2006-11-01,25.325,0.471,Gandhinagar,India,23.31N,72.52E
2471993,2006-12-01,21.913,1.163,Gandhinagar,India,23.31N,72.52E
2471994,2007-01-01,20.697,1.009,Gandhinagar,India,23.31N,72.52E
2471995,2007-02-01,23.644,0.831,Gandhinagar,India,23.31N,72.52E
2471996,2007-03-01,27.121,0.138,Gandhinagar,India,23.31N,72.52E
2471997,2007-04-01,32.205,0.2319999999999999,Gandhinagar,India,23.31N,72.52E
2471998,2007-05-01,33.748000000000005,0.439,Gandhinagar,India,23.31N,72.52E
2471999,2007-06-01,32.306999999999995,0.307,Gandhinagar,India,23.31N,72.52E
2472000,2007-07-01,29.124,0.456,Gandhinagar,India,23.31N,72.52E
2472001,2007-08-01,27.979,0.412,Gandhinagar,India,23.31N,72.52E
2472002,2007-09-01,28.836,0.377,Gandhinagar,India,23.31N,72.52E
2472003,2007-10-01,27.604,0.528,Gandhinagar,India,23.31N,72.52E
2472004,2007-11-01,25.621,0.44,Gandhinagar,India,23.31N,72.52E
2472005,2007-12-01,21.248,0.431,Gandhinagar,India,23.31N,72.52E
2472006,2008-01-01,19.179,0.313,Gandhinagar,India,23.31N,72.52E
2472007,2008-02-01,20.244,0.649,Gandhinagar,India,23.31N,72.52E
2472008,2008-03-01,28.023000000000003,0.472,Gandhinagar,India,23.31N,72.52E
2472009,2008-04-01,30.922,0.183,Gandhinagar,India,23.31N,72.52E
2472010,2008-05-01,32.85,0.354,Gandhinagar,India,23.31N,72.52E
2472011,2008-06-01,31.186,0.5870000000000001,Gandhinagar,India,23.31N,72.52E
2472012,2008-07-01,28.985,0.174,Gandhinagar,India,23.31N,72.52E
2472013,2008-08-01,27.246,0.315,Gandhinagar,India,23.31N,72.52E
2472014,2008-09-01,28.485,0.319,Gandhinagar,India,23.31N,72.52E
2472015,2008-10-01,28.69400000000001,0.356,Gandhinagar,India,23.31N,72.52E
2472016,2008-11-01,25.452,0.521,Gandhinagar,India,23.31N,72.52E
2472017,2008-12-01,23.316,0.484,Gandhinagar,India,23.31N,72.52E
2472018,2009-01-01,21.615,0.376,Gandhinagar,India,23.31N,72.52E
2472019,2009-02-01,24.19400000000001,0.225,Gandhinagar,India,23.31N,72.52E
2472020,2009-03-01,28.64,0.406,Gandhinagar,India,23.31N,72.52E
2472021,2009-04-01,31.847,0.352,Gandhinagar,India,23.31N,72.52E
2472022,2009-05-01,34.075,0.4379999999999999,Gandhinagar,India,23.31N,72.52E
2472023,2009-06-01,32.957,0.131,Gandhinagar,India,23.31N,72.52E
2472024,2009-07-01,29.426,0.304,Gandhinagar,India,23.31N,72.52E
2472025,2009-08-01,29.072,0.249,Gandhinagar,India,23.31N,72.52E
2472026,2009-09-01,29.36,0.4039999999999999,Gandhinagar,India,23.31N,72.52E
2472027,2009-10-01,28.299,0.416,Gandhinagar,India,23.31N,72.52E
2472028,2009-11-01,25.187,0.6609999999999999,Gandhinagar,India,23.31N,72.52E
2472029,2009-12-01,22.478,0.471,Gandhinagar,India,23.31N,72.52E
2472030,2010-01-01,20.969,0.362,Gandhinagar,India,23.31N,72.52E
2472031,2010-02-01,23.573,0.2019999999999999,Gandhinagar,India,23.31N,72.52E
2472032,2010-03-01,29.593,0.3829999999999999,Gandhinagar,India,23.31N,72.52E
2472033,2010-04-01,33.126000000000005,0.242,Gandhinagar,India,23.31N,72.52E
2472034,2010-05-01,35.41900000000001,0.376,Gandhinagar,India,23.31N,72.52E
2472035,2010-06-01,33.1,0.518,Gandhinagar,India,23.31N,72.52E
2472036,2010-07-01,29.428,0.349,Gandhinagar,India,23.31N,72.52E
2472037,2010-08-01,28.225,0.511,Gandhinagar,India,23.31N,72.52E
2472038,2010-09-01,28.297,0.544,Gandhinagar,India,23.31N,72.52E
2472039,2010-10-01,28.961,0.511,Gandhinagar,India,23.31N,72.52E
2472040,2010-11-01,25.34,1.228,Gandhinagar,India,23.31N,72.52E
2472041,2010-12-01,20.183,0.8290000000000001,Gandhinagar,India,23.31N,72.52E
2472042,2011-01-01,19.252,0.411,Gandhinagar,India,23.31N,72.52E
2472043,2011-02-01,22.699,0.307,Gandhinagar,India,23.31N,72.52E
2472044,2011-03-01,27.553,0.407,Gandhinagar,India,23.31N,72.52E
2472045,2011-04-01,31.019,0.584,Gandhinagar,India,23.31N,72.52E
2472046,2011-05-01,33.438,0.29,Gandhinagar,India,23.31N,72.52E
2472047,2011-06-01,32.559,0.619,Gandhinagar,India,23.31N,72.52E
2472048,2011-07-01,29.182,0.505,Gandhinagar,India,23.31N,72.52E
2472049,2011-08-01,27.802,0.113,Gandhinagar,India,23.31N,72.52E
2472050,2011-09-01,27.599,0.301,Gandhinagar,India,23.31N,72.52E
2472051,2011-10-01,28.152,0.347,Gandhinagar,India,23.31N,72.52E
2472052,2011-11-01,26.452,0.516,Gandhinagar,India,23.31N,72.52E
2472053,2011-12-01,21.778,0.629,Gandhinagar,India,23.31N,72.52E
2472054,2012-01-01,18.856,0.2769999999999999,Gandhinagar,India,23.31N,72.52E
2472055,2012-02-01,21.224,0.5589999999999999,Gandhinagar,India,23.31N,72.52E
2472056,2012-03-01,26.512,0.341,Gandhinagar,India,23.31N,72.52E
2472057,2012-04-01,31.195,0.5539999999999999,Gandhinagar,India,23.31N,72.52E
2472058,2012-05-01,33.276,0.416,Gandhinagar,India,23.31N,72.52E
2472059,2012-06-01,32.5,0.2789999999999999,Gandhinagar,India,23.31N,72.52E
2472060,2012-07-01,29.797,0.591,Gandhinagar,India,23.31N,72.52E
2472061,2012-08-01,28.086,0.446,Gandhinagar,India,23.31N,72.52E
2472062,2012-09-01,28.087,0.168,Gandhinagar,India,23.31N,72.52E
2472063,2012-10-01,28.078000000000003,0.524,Gandhinagar,India,23.31N,72.52E
2472064,2012-11-01,24.391,0.706,Gandhinagar,India,23.31N,72.52E
2472065,2012-12-01,22.325,0.319,Gandhinagar,India,23.31N,72.52E
2472066,2013-01-01,19.645,0.4429999999999999,Gandhinagar,India,23.31N,72.52E
2472067,2013-02-01,22.72600000000001,1.23,Gandhinagar,India,23.31N,72.52E
2472068,2013-03-01,27.196,0.5660000000000001,Gandhinagar,India,23.31N,72.52E
2472069,2013-04-01,30.762,0.313,Gandhinagar,India,23.31N,72.52E
2472070,2013-05-01,33.856,0.746,Gandhinagar,India,23.31N,72.52E
2472071,2013-06-01,31.099,0.264,Gandhinagar,India,23.31N,72.52E
2472072,2013-07-01,28.073,0.307,Gandhinagar,India,23.31N,72.52E
2472073,2013-08-01,27.512,0.381,Gandhinagar,India,23.31N,72.52E
2472074,2013-09-01,,,Gandhinagar,India,23.31N,72.52E
